timestamp,LinearAccelerometerSensor
1587389189981,1.026015492733141
1587389190037,1.3412972176551614
1587389190096,1.2273340410592772
1587389190154,2.450039423411291
1587389190213,3.1233719208680375
1587389190273,1.180617565820248
1587389190330,1.8557302190360283
1587389190389,1.0942247177978828
1587389190453,0.6717325103833977
1587389190507,1.9187691877070492
1587389190585,3.5670771056649153
1587389190624,1.8457471731268378
1587389190683,2.1057520518324058
1587389190748,3.6054793302932517
1587389190801,5.633968747811649
1587389190859,6.138224746581929
1587389190940,2.0364450777863095
1587389190976,2.4070128185404753
1587389191035,4.844507170532602
1587389191094,4.679566039481769
1587389191172,1.6828278040566358
1587389191210,4.903536295127409
1587389191269,2.389582587466225
1587389191329,2.635829204693179
1587389191388,5.3077606602906195
1587389191446,3.587191759218794
1587389191505,4.01896107358132
1587389191563,8.69414414390626
1587389191623,4.66340977687682
1587389191681,5.138948207661785
1587389191739,5.7976991627951335
1587389191824,8.105542168342192
1587389191857,5.808570107551078
1587389191919,3.436976722423141
1587389191976,5.193639959278206
1587389192034,2.285156354333598
1587389192091,5.345335964852765
1587389192164,9.917478725832678
1587389192208,11.354547579380778
1587389192279,13.868303212158834
1587389192326,14.507652631052387
1587389192397,7.398214495962622
1587389192443,13.098680828737105
1587389192503,13.657183512680184
1587389192571,14.23698393009493
1587389192620,11.212589368176982
1587389192678,15.918650771431997
1587389192738,16.489981644286516
1587389192795,7.907020501147471
1587389192854,15.002765654869167
1587389192912,9.382093670424794
1587389192971,15.062531403948071
1587389193030,21.176011473222772
1587389193088,12.790346224515142
1587389193147,17.888992488289936
1587389193206,19.776362726878727
1587389193270,18.019117587518334
1587389193323,16.872515912361457
1587389193385,25.301107824142925
1587389193440,26.313919572751796
1587389193524,14.339992188859885
1587389193558,12.72750305859108
1587389193619,7.299577820993902
1587389193676,11.713446065338156
1587389193733,20.74041820961587
1587389193792,14.916272774438168
1587389193851,15.147937878558132
1587389193910,16.268630395977944
1587389193968,17.314227407052414
1587389194027,14.016408840957622
1587389194085,13.189656592027898
1587389194144,17.79851853281308
1587389194203,6.236740390186213
1587389194261,8.58075455626618
1587389194321,9.300805038556307
1587389194380,7.711462372112303
1587389194439,18.842865728630226
1587389194497,26.15884120416138
1587389194555,15.037070687904837
1587389194614,16.39549498671434
1587389194691,18.612933250288293
1587389194732,17.887758196893955
1587389194791,5.8647566431522495
1587389194851,12.122346882733249
1587389194908,18.097686181310237
1587389194968,5.7590261187059655
1587389195025,6.754554907128093
1587389195083,7.573395250004649
1587389195143,7.209423563396388
1587389195225,19.903993966791642
1587389195259,12.582028218138412
1587389195320,11.818925996838715
1587389195378,15.135919333728904
1587389195435,15.870110186727349
1587389195494,14.711313495095418
1587389195552,6.775171887233747
1587389195610,21.62577756685511
1587389195669,10.196324183521664
1587389195728,8.577865735636882
1587389195787,8.613474345908113
1587389195846,7.101105896693464
1587389195904,14.364424821044981
1587389195963,26.869706737080676
1587389196022,14.239088733104333
1587389196091,16.394485179081087
1587389196139,18.476346127168583
1587389196219,20.711157050420614
1587389196260,13.989322405228277
1587389196316,15.691505923725003
1587389196373,17.514855755019525
1587389196432,8.32202383002124
1587389196491,11.403546072915626
1587389196550,10.21557306490603
1587389196608,6.7977866778122
1587389196668,18.378516451100165
1587389196726,18.341153690571698
1587389196785,13.07755036726674
1587389196843,16.870927785563637
1587389196902,17.123492320721628
1587389196961,16.427670168589604
1587389197019,8.122043952197364
1587389197077,20.169555625275777
1587389197138,12.979513017779633
1587389197195,7.4528987698238724
1587389197255,9.370029606889425
1587389197312,8.030475742408669
1587389197371,6.130652485856929
1587389197433,12.074245920585735
1587389197489,13.658960418239422
1587389197549,8.668358222012788
1587389197607,10.762652381234696
1587389197665,13.520566744691447
1587389197724,16.174154428729032
1587389197785,13.533188890209356
1587389197840,17.35236800246493
1587389197902,24.21158790268683
1587389197958,7.485990537082522
1587389198017,13.181615592332506
1587389198075,15.237436591400574
1587389198136,13.090459806265521
1587389198193,13.211129230572041
1587389198252,41.15657329504759
1587389198309,17.47054143738065
1587389198369,16.40519155811945
1587389198428,18.431177742843275
1587389198486,21.98533974206946
1587389198545,19.561514832671527
1587389198604,11.496426234361241
1587389198663,28.436926934473114
1587389198721,33.45761843654316
1587389198782,8.62798047744318
1587389198838,11.013293470013437
1587389198900,7.730297516578791
1587389198956,10.743876287706726
1587389199015,24.72540602548318
1587389199073,16.130096812894813
1587389199134,14.481068847998367
1587389199190,17.077177895741805
1587389199253,16.28334544456966
1587389199308,16.95361462426597
1587389199366,13.215489772304128
1587389199425,22.219749889597093
1587389199483,18.17607633612278
1587389199542,8.063919770371497
1587389199601,8.40779093973727
1587389199660,7.5478446763982365
1587389199718,5.935971675733251
1587389199777,10.276636265319869
1587389199835,23.20414823080536
1587389199894,12.848011358728767
1587389199953,13.65719133358211
1587389200011,18.193702295647697
1587389200076,19.72220713058157
1587389200128,23.42516081438263
1587389200187,19.399471063383725
1587389200249,31.273822950722302
1587389200305,11.929824358661598
1587389200366,8.16618683112503
1587389200423,12.815387084211077
1587389200483,12.03789639874971
1587389200540,9.6568275451778
1587389200599,20.720460018515666
1587389200657,20.135464997948116
1587389200716,12.47384042491682
1587389200774,15.370149172851352
1587389200833,15.806771790085037
1587389200892,14.445255987078475
1587389200951,8.5701900949839
1587389201009,28.465855540289404
1587389201068,15.182487759596992
1587389201126,8.760290144204388
1587389201187,11.438002945311437
