timestamp,DecibelSource
1587390899953,22.79234211976117
1587390899993,24.40986346790204
1587390900033,25.56678656358608
1587390900083,26.54905135330395
1587390900124,25.472182442745023
1587390900163,23.742132062849954
1587390900204,28.46887061244591
1587390900244,26.77425660155171
1587390900284,26.03771858128612
1587390900323,24.4598537091532
1587390900364,24.173298733761914
1587390900404,26.14735421933965
1587390900444,26.104920286649097
1587390900485,26.11230621871382
1587390900524,23.516242116282594
1587390900558,23.561240679752807
1587390900598,23.411064804696547
1587390900649,24.11931457640376
1587390900690,26.470307621743736
1587390900729,25.80459105052193
1587390900769,26.17082288114727
1587390900809,24.971063591534396
1587390900849,26.006095196619192
1587390900890,25.99240181439033
1587390900929,25.843154459668863
1587390900970,23.910651300838403
1587390901009,24.71131205190143
1587390901049,24.874721716778033
1587390901090,23.87050003560617
1587390901130,25.305312861866803
1587390901181,26.972332359443783
1587390901219,27.332102560455628
1587390901259,29.047617194493895
1587390901298,28.13503920549099
1587390901338,26.419850725718042
1587390901379,26.359317543468485
1587390901419,28.444622668649586
1587390901459,28.837856029153357
1587390901499,25.29292971288395
1587390901538,26.232365955926213
1587390901579,26.528757835012883
1587390901619,29.181637854044972
1587390901659,24.240563100234652
1587390901698,19.53622723829604
1587390901748,25.04888614121205
1587390901792,25.296882421150592
1587390901828,25.20294142660174
1587390901869,25.209869525038894
1587390901909,20.16235642479989
1587390901949,22.79805917713702
1587390901989,24.741487581521508
1587390902029,25.34590518115888
1587390902070,25.709525297456786
1587390902109,27.669499217725118
1587390902149,28.380126988992348
1587390902190,28.456236253271406
1587390902229,28.78372704302395
1587390902269,31.108935770421336
1587390902318,30.05922978012724
1587390902359,29.419626269891296
1587390902398,29.708136844661247
1587390902438,28.757693226348696
1587390902481,28.036761677904444
1587390902518,23.73674331014802
1587390902559,24.599954241138164
1587390902598,28.34572191506878
1587390902640,30.72810986835775
1587390902678,28.249056008367152
1587390902719,28.454157508902735
1587390902760,28.62541984817809
1587390902794,29.428937415261007
1587390902833,28.976034690138164
1587390902884,28.130110320886445
1587390902924,28.393124730306887
1587390902964,31.54102699922521
1587390903004,32.15226713348959
1587390903044,30.624163980374334
1587390903084,31.560702678871806
1587390903127,31.505337273721544
1587390903165,31.539687517490496
1587390903205,28.597680223268704
1587390903244,29.692710491726878
1587390903284,30.91017911869333
1587390903324,29.655465806360887
1587390903366,29.528351294516423
1587390903414,30.481447234232167
1587390903455,28.03334017006806
1587390903495,25.93993380640299
1587390903534,29.015984796985958
1587390903575,28.93523368530181
1587390903614,32.50897091578678
1587390903656,29.35712457293629
1587390903694,30.43823707560064
1587390903733,30.634265611930033
1587390903775,29.60556508000384
1587390903814,29.38684705278964
1587390903854,30.704909827661698
1587390903893,31.054508758016777
1587390903935,30.644019939872162
1587390903984,36.333711657851524
1587390904025,32.53557175638036
1587390904064,32.47193618056504
1587390904104,33.18510756207514
1587390904143,32.414996474710094
1587390904184,32.03303702101313
1587390904224,33.87971974311692
1587390904263,30.40128193053807
1587390904303,29.296013640626608
1587390904344,30.72451776343307
1587390904384,32.80034643804587
1587390904424,31.427547608498525
1587390904464,31.77887405962759
1587390904505,32.311450533993124
1587390904554,34.354523218097796
1587390904595,32.82512617236699
1587390904633,34.59991138399668
1587390904675,29.713654268215283
1587390904714,34.21505047083027
1587390904754,33.15220397969745
1587390904796,34.36910364155314
1587390904835,29.8982807931505
1587390904874,32.7599980776317
1587390904914,33.15781340153655
1587390904954,33.659507138583635
1587390904990,32.181548138023416
1587390905031,33.578996620417925
1587390905069,33.617537563529915
1587390905119,32.439486133096594
1587390905159,31.49068003206748
1587390905199,33.234466288528544
1587390905242,31.792748896732196
1587390905280,34.065844667850634
1587390905319,31.813868654447205
1587390905360,32.34885174776761
1587390905398,31.68815186888304
1587390905439,31.911781659978715
1587390905482,33.71467610326507
1587390905519,34.4920393404525
1587390905565,34.93107491362758
1587390905599,31.079800788754127
1587390905649,31.773121256330814
1587390905690,31.661546341920356
1587390905729,33.834517862315174
1587390905769,33.416955677863825
1587390905810,37.45037216705065
1587390905849,34.89426469862848
1587390905890,35.049168793425636
1587390905929,34.0768049185125
1587390905969,32.67930216410778
1587390906010,37.29005558864443
1587390906049,33.81029316978746
1587390906089,32.544181829981284
1587390906129,33.97243027470227
1587390906169,32.96357122837541
1587390906219,35.33732704563577
1587390906259,36.93659978122635
1587390906299,37.26814865157578
1587390906339,38.98938808691235
1587390906380,35.116121405348004
1587390906420,37.74057802399466
1587390906459,35.50282622820771
1587390906498,37.339397676469076
1587390906541,35.219489129673754
1587390906579,34.433136382210556
1587390906619,39.63978295186428
1587390906660,39.959650594631874
1587390906699,37.81194037649354
1587390906739,39.1926495507021
1587390906791,38.42674976051593
1587390906830,34.401044490896325
1587390906869,37.63268429893217
1587390906911,41.36594561306048
1587390906949,36.626558211920816
1587390906991,39.854177272742206
1587390907030,39.158274654059916
1587390907069,37.613569302280105
1587390907109,37.99793856936478
1587390907149,39.05140373646034
1587390907184,33.40036794945256
1587390907225,35.955883549565534
1587390907265,38.87911915278799
1587390907304,40.203848234375855
1587390907354,35.38176153779135
1587390907394,34.690386366882514
1587390907434,36.61753598359041
1587390907474,38.24731908087059
1587390907514,37.56791635466415
1587390907555,36.10112387761548
1587390907594,34.843063549864915
1587390907635,38.256408847396244
1587390907675,37.193248118865256
1587390907714,36.7980991434211
1587390907754,36.62463221617271
1587390907796,36.70690351493018
1587390907834,39.762100731432895
1587390907884,39.05869211948015
1587390907926,37.63679757554715
1587390907964,36.55021318047874
1587390908004,38.810263314528015
1587390908044,39.39351858316223
1587390908084,34.81667885292432
1587390908124,38.19776053898898
1587390908164,36.595217883116746
1587390908204,33.50555717769713
1587390908245,37.323925929422124
1587390908284,34.21830797044543
1587390908324,39.063084604681954
1587390908364,39.055343024774075
1587390908404,38.14055381581292
1587390908454,39.023291844699564
1587390908494,37.880602071812596
1587390908534,34.94129425983623
1587390908575,35.02115456518866
1587390908614,33.35959441583179
1587390908654,30.31439348921706
1587390908694,35.014353180835556
1587390908734,33.901666846797795
1587390908774,33.82481787542265
1587390908816,33.349128548807684
1587390908857,33.86495482040132
1587390908897,33.64621025722653
1587390908937,33.483550693595205
1587390908979,35.284755824205675
1587390909024,32.98693996277171
1587390909064,34.30278018289173
1587390909104,31.138928283324518
1587390909144,34.241823535806354
1587390909184,29.777042167095505
1587390909224,32.24302355230463
1587390909264,30.776004602062642
1587390909304,33.03466298103247
1587390909343,31.80314241247194
1587390909379,36.135087109969376
1587390909419,31.581916341094313
1587390909460,35.033981084350835
1587390909499,34.68804014092497
1587390909539,36.05575758350709
1587390909589,36.51702247011668
1587390909629,33.05043641589784
1587390909669,35.40328077948101
1587390909710,33.187090485714556
1587390909749,35.27425759577552
1587390909789,31.875137964432216
1587390909829,26.539378860431924
1587390909870,35.33825658934285
1587390909909,36.779900661650245
1587390909949,37.5247147809874
1587390909989,38.5708542925899
1587390910029,33.027826568830854
1587390910069,34.851864975474975
1587390910119,31.536743625931173
1587390910159,34.190035435553476
1587390910199,33.19703797666202
1587390910239,33.95963452324231
1587390910278,36.9579788911753
1587390910319,32.960116952962686
1587390910359,36.51574631386518
1587390910399,35.716253975878956
1587390910439,33.47904308814685
1587390910478,36.55378039651297
1587390910519,31.287512935144317
1587390910559,33.64556857820909
1587390910598,30.80194910449825
1587390910639,31.164257567056495
1587390910689,29.36068922565689
1587390910729,32.34397927195969
1587390910775,30.917209192258504
1587390910809,31.269087023200157
1587390910849,33.154179707098706
1587390910892,31.16547707733746
1587390910929,29.417398598607495
1587390910969,28.43625509466478
1587390911009,27.9449777174416
1587390911049,28.086355406211474
1587390911089,30.315353704346396
1587390911129,29.208983350020674
1587390911169,29.135664057049667
1587390911209,28.21215512538963
1587390911259,30.842995297018195
1587390911299,28.60999707710238
1587390911339,32.13730411271691
1587390911379,32.38757725978818
1587390911419,30.963468100854243
1587390911459,30.006168318615973
1587390911499,32.4182765108847
1587390911540,31.73025538264222
1587390911573,32.48866584162229
1587390911614,30.801806044934224
1587390911656,31.50152109651274
1587390911694,30.96092421289488
1587390911734,31.872072814594695
1587390911774,33.160590816509014
1587390911824,34.583057633055695
1587390911864,33.88657144184432
1587390911904,26.03928738768884
1587390911944,31.932623752634516
1587390911984,29.46919445626999
1587390912024,33.06545887447982
1587390912064,30.425715574512253
1587390912105,31.561748150468784
1587390912145,32.96287054752967
1587390912184,34.47975717848165
1587390912224,32.43736982596997
1587390912264,30.600974466971333
1587390912306,34.35541498290278
1587390912354,31.21574681801265
1587390912395,32.48429250798778
1587390912434,24.41535583611546
1587390912475,28.985479715631605
1587390912516,31.365995512809125
1587390912555,32.552867766988825
1587390912594,31.501708040433574
1587390912635,31.841362012344344
1587390912675,31.81225150654852
1587390912713,30.824062547545118
1587390912754,33.591084536284654
