timestamp,DecibelSource
1587391079217,54.9148223541356
1587391079257,55.64394813615828
1587391079297,56.88069755202845
1587391079337,60.58361440094732
1587391079377,61.30402871686211
1587391079417,61.6184094076022
1587391079457,62.0948924205426
1587391079497,61.972472043088885
1587391079537,61.33224808591213
1587391079577,60.59809738077543
1587391079617,57.68162927587171
1587391079661,53.99642095829427
1587391079697,59.185715775767946
1587391079737,57.359650413950185
1587391079789,55.77766734037
1587391079827,56.72369017045927
1587391079867,55.824294846362164
1587391079908,55.48143666245422
1587391079947,48.91693959509872
1587391079988,51.22183052534445
1587391080027,54.20258321150351
1587391080069,55.5344236051738
1587391080107,54.96331550495471
1587391080147,54.6928843707886
1587391080189,59.06740594157739
1587391080227,47.9004063801765
1587391080267,47.85587370687462
1587391080308,49.584352310681474
1587391080357,49.88598965481789
1587391080397,47.421779788171456
1587391080437,46.853243581585744
1587391080477,48.930837591360685
1587391080517,44.90880217935555
1587391080557,39.36181700159695
1587391080597,29.76185650266477
1587391080640,33.44811088124088
1587391080677,58.50366613369222
1587391080719,55.64589282782266
1587391080757,53.17163566036183
1587391080797,51.993430969205846
1587391080832,43.44793679364837
1587391080872,37.08418908197284
1587391080922,42.01328193379858
1587391080962,45.19612400900159
1587391081002,38.05044207844915
1587391081042,44.96447957619415
1587391081082,52.65685210657503
1587391081122,53.950237867465205
1587391081162,57.864288259264555
1587391081202,48.21342367969326
1587391081242,52.858608408761015
1587391081282,55.67863279550214
1587391081323,56.59313569142361
1587391081362,55.07862519762112
1587391081402,56.90821807316549
1587391081452,57.58618178790666
1587391081492,57.11440717520115
1587391081532,57.54001552681183
1587391081572,57.05760320701288
1587391081612,56.80830062052937
1587391081652,61.25310681141248
1587391081692,56.39196169820568
1587391081735,56.05845777578406
1587391081772,53.448939306707
1587391081812,56.03201626732597
1587391081852,60.11810393396157
1587391081892,60.79869512553013
1587391081932,54.36126330920324
1587391081974,53.05608889083564
1587391082027,53.04952696517831
1587391082063,54.10469443862531
1587391082102,52.25818060922897
1587391082142,57.725351228464525
1587391082183,43.90726378232966
1587391082222,46.247834631027445
1587391082262,48.19167363213859
1587391082302,47.7064433219695
1587391082342,48.16489582284639
1587391082382,51.97105284692129
1587391082422,52.37468121435391
1587391082462,52.98430602760078
1587391082502,49.3148579984626
1587391082542,45.62323811350727
1587391082593,37.916413928176304
1587391082632,59.084255826626475
1587391082672,54.34428725429179
1587391082712,55.24127568322713
1587391082753,51.02025277198628
1587391082792,47.57930187639349
1587391082833,46.94021296815697
1587391082873,47.152408370033754
1587391082912,43.27054627779849
1587391082955,40.380246281865546
1587391082992,44.04081890054559
1587391083033,53.15617856839343
1587391083068,53.02660275409551
1587391083108,57.7065529077914
1587391083157,47.157204782160704
1587391083199,49.06602084927346
1587391083237,47.96674773719073
1587391083277,44.5513396177757
1587391083318,44.71303427301939
1587391083358,57.47061078582747
1587391083398,53.98339999638657
1587391083439,51.34148782450061
1587391083478,50.91971054656078
1587391083518,51.936815229333334
1587391083557,52.951804706176105
1587391083597,61.24445955505986
1587391083637,56.70907017168701
1587391083689,58.52544043659898
1587391083729,58.39794433422445
1587391083768,52.014739720118556
1587391083808,38.49776555895834
1587391083849,51.81614578438065
1587391083888,57.50087834402653
1587391083928,57.724311037421074
1587391083969,59.18052965943923
1587391084008,57.964598765749365
1587391084052,58.65697953822166
1587391084088,58.671701937258604
1587391084128,51.50714116146095
1587391084168,56.0124464618929
1587391084208,57.85672720823398
1587391084258,57.252094769358266
1587391084298,56.502412953090015
1587391084340,59.11612817873479
1587391084378,63.87227921031805
1587391084418,62.09527530487974
1587391084458,56.29829210001057
1587391084497,54.366869307319405
1587391084538,60.2354494295536
1587391084578,59.51982005807366
1587391084619,56.617721834368886
1587391084658,54.63437384323153
1587391084698,46.60078476535042
1587391084740,35.15417938724255
1587391084777,38.67158403976495
1587391084829,56.023520234122834
1587391084868,53.16043335226367
1587391084908,55.3964256911594
1587391084948,54.83465080329459
1587391084991,53.701393156243434
1587391085029,56.953616517746
1587391085069,48.87644673928609
1587391085108,48.22984886866445
1587391085148,52.45278687083389
1587391085187,51.3652312760089
1587391085228,51.17358178421148
1587391085262,51.80735080993664
1587391085303,51.44589964536034
1587391085343,50.68562532665052
1587391085392,55.65187659205452
1587391085434,55.81064967587436
1587391085472,52.40802082735992
1587391085513,60.73203703775987
1587391085553,56.74635977492714
1587391085592,56.444833969657786
1587391085634,54.756892970593185
1587391085672,42.96695960510047
1587391085713,33.107016079258436
1587391085752,39.985998600754044
1587391085792,56.37567082556451
1587391085833,56.16562213854519
1587391085873,55.85530170660738
1587391085923,57.431925516604835
1587391085962,53.871802348030535
1587391086003,57.601039377803374
1587391086042,50.47802921037647
1587391086082,52.79439477263567
1587391086123,55.4923091996063
1587391086162,57.68619814653147
1587391086203,57.73823616652511
1587391086242,58.337685817005735
1587391086282,58.13368866635787
1587391086322,55.62773234827123
1587391086363,41.96281998600635
1587391086402,33.32778295814619
1587391086442,37.115420669701166
1587391086492,59.154950616794
1587391086533,56.53182147106364
1587391086572,56.28932031517561
1587391086612,56.861974282044436
1587391086654,58.45275034684981
1587391086692,58.43703774524862
1587391086733,55.59907403498873
1587391086772,49.03923446556035
1587391086815,43.3676186491769
1587391086852,45.812174104878295
1587391086895,47.16831545842305
1587391086933,58.89447381555014
1587391086973,60.632551644360944
1587391087013,51.41685831661732
1587391087063,56.85041714868042
1587391087103,60.20327797028776
1587391087143,59.62107733898851
1587391087183,58.93087934514198
1587391087222,60.06975369736085
1587391087262,60.01166383959205
1587391087303,58.723805356905316
1587391087342,59.305921585960284
1587391087383,55.89076787197554
1587391087422,53.961600142403285
1587391087459,60.546404990729094
1587391087498,56.22781982662478
1587391087538,55.71983749780475
1587391087578,52.30454541053206
1587391087628,55.221166672073885
1587391087669,51.00138119460097
1587391087708,49.91613897869776
1587391087748,51.81409044250435
1587391087788,53.418873251733416
1587391087828,54.19517734302245
1587391087868,54.35685597405622
1587391087908,53.523896558253526
1587391087950,57.37172282010421
1587391087989,42.843829910570264
1587391088028,45.24946958218685
1587391088068,47.79180215592872
1587391088108,46.68462302805728
1587391088158,44.60767942876061
1587391088199,48.14261419230646
1587391088237,47.60001251806279
1587391088278,43.972748156792
1587391088318,34.303899447325406
1587391088357,28.899020072585095
1587391088398,49.28570710478539
1587391088437,59.824065164894535
1587391088478,54.42026239047461
1587391088528,53.95580626171661
1587391088557,48.46000032902319
1587391088597,35.32151421379267
1587391088639,26.776527731285267
1587391088678,45.701106544929516
1587391088728,39.848518932482094
1587391088768,39.224312642792526
1587391088808,40.22510528279938
1587391088850,43.58917979439799
1587391088887,42.73933216112649
1587391088927,57.012548147933714
1587391088968,43.15574183004129
1587391089008,41.61065291251124
1587391089048,42.07686756097353
1587391089088,39.09582382710933
1587391089128,40.03529265151005
1587391089168,55.66939529844614
1587391089208,56.28382164104714
1587391089248,57.61159987334796
1587391089298,56.73084663106067
1587391089337,55.67543293686731
1587391089377,57.58402359637301
1587391089418,59.67289834510312
1587391089458,55.718429479637564
1587391089499,57.01273585854341
1587391089537,58.273678001869236
1587391089577,58.70959033799066
1587391089617,58.355646873839795
1587391089652,56.47028588519597
1587391089692,52.218653731797254
1587391089733,48.85371175907345
1587391089772,42.99372348688149
1587391089812,42.35607781705205
1587391089862,55.8404629241314
1587391089902,50.40215170558436
1587391089942,48.232442142264766
1587391089982,52.14093613587853
1587391090022,52.47590725620537
1587391090062,52.39579300437708
1587391090102,51.03433816631609
1587391090143,49.994208511805695
1587391090182,47.60978207362061
1587391090225,49.01875440535427
1587391090262,47.582581019063724
1587391090304,41.28246599903785
1587391090342,57.068375252468385
1587391090392,56.56957914592886
1587391090433,56.42895365903107
1587391090472,53.90028685172469
1587391090514,46.40675574511242
1587391090554,39.873895915413854
1587391090592,44.71378359569356
1587391090633,52.109883484740095
1587391090672,54.90312118882127
1587391090712,54.33749900810356
1587391090752,52.48502723229286
1587391090792,50.58395735777282
1587391090833,56.030090539471416
1587391090872,46.93981608587947
1587391090912,48.55844728100067
1587391090962,47.082897352642036
1587391091002,42.475198181038365
1587391091042,40.08741449402061
1587391091082,52.23272959156369
1587391091123,56.57534506101274
1587391091162,56.41611310871489
1587391091202,56.80806741774531
1587391091242,55.956768403290496
1587391091282,54.756765775797106
1587391091322,60.59040986465375
1587391091362,56.94454305525575
1587391091403,56.13051608405337
1587391091442,57.30447217571382
1587391091482,58.1551211493378
1587391091532,57.767984522286284
1587391091572,58.34638365523183
1587391091612,55.68782212021941
1587391091652,56.012232519154935
1587391091692,51.490829548992934
1587391091733,48.32053052098025
1587391091772,45.07966330945001
1587391091812,56.95199961073059
1587391091848,47.864730837649354
1587391091887,53.83349524311927
1587391091928,55.6363071451986
1587391091968,57.49195872078527
1587391092007,59.789158152101784
1587391092050,58.17122687778526
1587391092098,54.72196869869725
1587391092138,51.15711227358954
1587391092177,48.074108446392394
1587391092218,36.56917359268149
1587391092257,39.84779587333681
1587391092299,60.455087958103576
1587391092338,55.35297033200933
1587391092377,54.750267946469535
1587391092418,50.606769111881206
1587391092457,38.47394163390249
1587391092497,32.01710544354826
1587391092538,54.15318169979574
1587391092577,53.296051059996245
1587391092629,51.42823364632286
1587391092670,52.370262050923856
1587391092708,53.07633839028277
1587391092748,50.43332431532019
1587391092788,57.334907100106506
1587391092828,46.807424939776716
1587391092869,52.216136876220006
1587391092909,54.28112382236197
1587391092948,54.71672565307002
1587391092988,54.088840344932024
1587391093029,51.05392412423726
1587391093069,46.742782753441155
1587391093108,42.82333723399232
1587391093148,44.75294666539399
1587391093198,52.295488140624514
1587391093237,52.870090899488375
1587391093277,60.38574791006559
1587391093318,54.54143158531616
1587391093358,54.43249702008429
1587391093398,49.469554784862964
1587391093437,36.68511287061556
1587391093477,29.248467109369166
1587391093518,44.63617078325843
1587391093557,40.75391278445768
1587391093598,39.51014832453167
1587391093638,53.68031083251481
1587391093678,56.66935682446602
1587391093718,46.96558001083575
1587391093769,58.02226333607663
1587391093808,51.94518409967319
1587391093849,51.725943576034545
1587391093888,52.64455984598879
1587391093928,51.807705197756874
1587391093969,50.08468723522577
1587391094008,59.540196870619575
1587391094042,58.333037948879884
1587391094083,46.35364461917764
1587391094123,34.07361593612408
1587391094162,29.39325327863486
1587391094202,53.74950627905703
1587391094243,58.9559434258745
1587391094282,55.87115553876507
1587391094333,56.74307562378185
1587391094374,58.86821838161608
1587391094413,56.89480914166459
1587391094454,48.533322828941394
1587391094492,54.33127374759486
1587391094533,55.85744077279635
1587391094573,57.484365314082176
1587391094614,57.70479769804016
1587391094653,53.21347353289782
1587391094692,48.59089421934438
1587391094733,56.811693589627495
1587391094772,53.81427867940428
1587391094812,59.166491861830075
1587391094862,58.57805299987761
1587391094903,58.17248824257084
1587391094943,56.14190792689689
1587391094984,58.798020353650685
1587391095022,53.711918936328374
1587391095063,36.36962545724679
1587391095102,54.30448905950765
1587391095142,55.014836697118554
1587391095182,60.856858668857534
1587391095223,59.13989716912799
1587391095263,56.50907982068038
